242,12,0,1,1,1,0,0,0,1,2,4,0,83,0,0,8,2,0,0,9,1,1,0,1,0,6,0,1,10,0,2,1,9,33,4,4,2,2,9,8,0,0,0,56,71,114,1,6,13,0,2,16,0,2,0,0,71,5,0,0,3,0,12,0,8,0,0,2,0,107,0,0,0,0,1,0,0,0,0,2,0,10,0,0,0,0,21,0,32,26,1,1,0,5,0,1,0,5,2
0,92,0,34,2,16,0,0,11,3,1,58,0,7,2,0,59,116,3,1,11,13,23,3,0,1,6,9,5,4,1,7,3,3,2,101,22,19,3,46,7,9,0,3,2,9,24,1,0,1,1,46,3,0,74,10,1,176,1,0,0,12,0,70,0,2,0,2,0,0,47,17,1,1,3,9,1,3,4,5,1,1,4,1,0,13,0,6,0,6,69,2,0,13,18,0,11,29,9,27
0,0,84,0,0,0,0,1,17,0,0,0,1,0,0,1,0,0,26,46,0,0,0,0,0,5,0,72,0,0,2,1,4,0,0,1,0,0,73,1,0,0,1,36,0,0,0,0,0,0,0,13,0,1,0,0,18,0,0,0,5,0,0,12,0,0,0,0,0,0,0,15,1,0,0,9,0,73,11,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10,4,0,0,1,10,0
0,0,0,61,1,2,0,0,1,1,29,12,0,5,1,1,36,20,0,1,70,100,3,0,7,0,10,1,19,25,3,5,0,63,1,2,13,6,0,26,38,7,1,2,1,1,19,0,1,1,0,2,0,0,3,2,1,12,1,1,0,2,0,39,1,6,1,1,19,4,21,0,2,0,0,19,0,0,2,14,4,0,15,0,0,1,0,14,0,5,120,21,1,0,13,0,73,2,4,2
0,0,0,0,71,0,0,0,0,13,5,31,2,0,49,1,0,0,0,0,8,14,0,1,2,0,1,1,2,3,1,4,1,0,0,25,0,69,0,0,3,1,1,0,1,1,1,0,2,2,1,0,12,0,0,11,0,2,32,4,2,0,0,8,0,22,19,0,3,1,0,0,0,1,7,1,1,0,0,0,9,3,114,0,0,0,38,0,1,1,1,5,11,0,0,0,2,0,1,0
0,0,0,0,0,154,0,2,94,0,0,1,1,0,0,1,28,124,0,1,0,4,167,0,2,3,1,6,7,0,7,3,0,3,0,6,7,5,14,27,0,0,4,0,0,1,4,0,0,0,0,4,0,0,22,0,0,6,0,1,3,5,0,11,0,0,0,0,0,2,1,47,7,0,0,35,1,3,0,12,1,0,1,0,4,100,0,0,0,0,10,1,2,18,3,0,15,49,23,10
0,0,0,0,0,0,50,59,1,3,1,17,1,0,1,4,0,0,13,17,1,6,0,119,0,1,0,0,0,0,0,20,28,0,0,1,0,4,0,0,1,61,12,16,0,0,0,6,1,0,0,0,0,52,0,0,22,2,1,0,2,0,65,5,13,0,0,4,0,0,1,0,0,7,1,0,8,1,19,0,0,16,2,8,0,0,0,0,17,1,0,0,48,0,7,38,0,0,0,0
0,0,0,0,0,0,0,69,21,15,0,6,7,0,0,44,0,0,16,60,1,1,0,8,0,35,0,2,0,1,13,39,74,0,0,1,0,9,3,0,0,20,75,55,0,0,0,1,0,0,1,6,0,114,0,0,20,0,0,0,51,0,33,27,4,0,0,1,0,0,0,0,14,2,0,2,21,43,36,2,2,21,1,3,0,0,0,0,26,0,0,1,64,0,7,134,0,0,0,0
0,0,0,0,0,0,0,0,30,1,1,6,3,0,0,3,11,44,15,27,0,0,26,0,0,14,0,43,2,0,5,1,20,1,0,4,1,2,21,2,0,0,5,16,0,1,2,0,0,1,2,52,0,1,42,0,2,5,0,0,7,3,0,21,0,0,0,0,2,1,1,74,2,0,1,18,4,22,4,8,0,1,0,0,0,42,0,0,1,0,0,1,0,12,11,4,5,6,11,5
0,0,0,0,0,0,0,0,0,29,2,21,8,1,4,6,0,1,0,6,5,8,2,4,1,4,1,0,2,4,3,3,1,0,2,1,0,67,0,1,2,5,16,3,0,0,0,0,3,1,7,1,2,5,0,0,1,0,1,3,15,0,3,17,0,3,6,0,1,3,0,1,1,1,3,8,25,11,1,3,6,19,15,0,2,1,15,0,13,5,2,3,35,0,1,4,7,0,1,1
0,0,0,0,0,0,0,0,0,0,123,16,2,3,8,0,1,2,0,0,134,66,0,1,47,0,3,0,3,130,0,6,0,17,9,2,4,14,0,3,9,13,0,0,1,1,16,0,1,1,2,2,3,1,0,0,0,2,8,3,0,0,0,15,0,24,10,0,94,18,11,0,1,1,1,7,0,1,1,2,6,0,39,0,1,0,0,0,1,1,29,53,14,0,0,0,5,0,0,0
0,0,0,0,0,0,0,0,0,0,0,77,13,9,20,2,5,23,3,0,20,48,5,9,8,0,10,0,7,13,3,29,9,8,6,83,3,115,10,13,10,22,14,9,4,5,9,0,1,12,6,34,4,8,24,22,7,28,10,5,7,2,6,109,5,5,6,1,9,4,8,0,7,9,49,11,5,3,9,4,7,2,66,9,3,2,3,3,3,9,30,13,39,2,46,6,16,0,4,1
0,0,0,0,0,0,0,0,0,0,0,0,201,0,1,13,0,1,0,4,7,10,1,0,6,20,1,0,8,1,25,53,0,4,2,0,0,15,9,3,0,0,16,7,0,0,0,0,0,0,59,7,0,2,1,0,0,0,3,0,132,0,1,51,0,2,1,0,2,108,0,0,20,0,0,193,101,39,0,19,16,91,8,0,17,2,1,0,19,3,1,12,21,0,7,7,5,1,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,189,3,0,3,2,0,0,36,2,0,0,4,0,65,0,7,22,0,1,0,15,51,8,1,4,1,2,42,1,1,0,249,42,90,0,13,52,0,1,17,0,0,18,0,22,14,0,0,0,0,20,0,9,1,0,1,0,39,0,0,0,15,1,0,1,0,2,0,0,4,0,0,0,0,1,0,66,41,1,2,0,2,0,10,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2,0,0,0,1,6,10,0,0,2,0,9,0,1,3,0,0,0,3,14,82,0,22,0,0,10,0,8,0,24,24,1,0,133,29,2,0,106,1,0,83,0,7,41,1,3,0,0,25,0,8,6,0,1,0,0,0,2,1,87,2,3,0,0,3,0,2,51,0,0,0,2,0,0,22,1,6,20,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,5,26,4,0,1,2,8,5,0,0,3,2,6,3,11,1,0,0,0,11,0,0,0,1,132,3,0,0,0,0,0,0,84,2,1,22,1,0,2,0,7,5,15,0,14,11,2,7,36,0,0,11,0,1,2,1,0,24,65,6,5,2,30,23,37,1,52,0,0,0,90,0,0,4,18,0,3,21,3,2,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,185,0,0,11,14,74,0,1,1,0,2,3,2,0,0,0,4,2,3,137,3,0,91,4,1,0,2,0,1,56,0,0,1,2,4,1,1,17,0,0,34,2,0,0,33,0,16,0,3,0,0,0,0,103,7,1,0,0,6,0,2,0,8,0,0,3,0,0,7,1,60,0,4,123,3,2,8,4,0,19,47,12,74
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,6,7,114,0,3,0,0,13,7,0,2,2,0,0,1,30,36,5,6,67,2,3,0,3,0,5,14,0,0,0,1,17,0,0,65,1,0,59,0,0,1,10,0,15,0,0,0,0,2,0,18,27,2,1,0,11,0,2,0,3,1,0,2,0,0,40,0,5,0,1,59,3,2,12,13,0,25,90,13,37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,19,0,0,0,3,0,2,0,9,0,0,0,3,20,0,0,0,0,0,1,0,0,18,7,44,0,0,0,20,0,0,0,5,0,3,1,0,93,0,0,0,2,0,5,9,34,0,0,10,0,0,0,1,0,0,0,0,1,5,21,0,0,5,0,16,0,0,0,0,3,0,0,0,8,0,9,9,0,0,0,0
