30.8731799806867,0,0,0,0,0,0,0,0,0,0,0,0,66.7811880111694,0,0,33.7085151672363,0,0,0,124.660552978516,0,0,0,127.688995361328,0,80.6584281921387,0,122.747840881348,116.744911193848,0,0,0,0,108.897636413574,0,65.365348815918,0,0,0,90.0317077636719,0,0,0,41.4061126708984,53.053243637085,50.839016020298,0,0,117.878910064697,0,0,126.779556274414,0,0,0,0,54.2928053538005,0,0,0,0,0,114.908058166504,0,146.559906005859,0,0,0,0,47.5233819961548,0,0,0,117.910003662109,0,0,0,0,0,0,0,189.066925048828,0,0,0,0,44.0369472503662,0,135.818293253581,104.013729095459,0,0,0,150.556594848633,0,0,0,0,0
0,52.2350630326705,0,91.6049861907959,108.886375427246,115.372676849365,0,0,82.1654579162598,0,0,40.5879271371024,182.977783203125,0,0,0,67.8189754486084,35.6285572052002,0,0,123.577369689941,77.2577056884766,121.04437383016,0,174.204238891602,0,163.345825195312,0,0,0,0,0,0,0,123.829109191895,66.4895008632115,105.755995432536,57.4277572631836,0,102.56258392334,109.824241638184,79.3010101318359,195.030975341797,0,91.2375183105469,67.7651596069336,93.9961115519206,0,0,0,0,47.8418935139974,158.173553466797,0,39.4319295883179,0,0,47.8712882995605,0,0,0,138.627059936523,0,89.8802591051374,0,0,0,0,0,0,66.7887598673503,0,0,0,0,0,0,193.701377868652,0,145.341064453125,0,0,73.7185134887695,0,0,0,0,0,0,0,92.5399013095432,0,0,99.165153503418,73.9436594645182,0,99.0872039794922,99.2227035522461,156.552627563477,113.502993265788
0,0,28.4896185398102,0,0,0,72.4113845825195,0,69.8040733337402,0,0,0,167.256912231445,0,0,0,0,0,0,53.5054222742716,0,0,0,0,0,0,0,39.1306495666504,0,0,129.609313964844,0,33.6613578796387,0,0,0,0,0,45.5213768005371,0,0,0,0,67.3625920613607,0,0,0,0,0,0,0,76.2833557128906,0,0,0,0,19.8172798156738,0,0,0,0,92.1240158081055,0,187.017517089844,0,0,0,0,0,0,0,95.011848449707,0,0,0,0,0,62.7633327484131,44.0667362213135,0,0,0,0,0,0,74.1718597412109,0,0,0,0,0,0,0,0,105.956123352051,0,0,0,0,0
0,0,0,22.6528120040894,0,0,0,198.810211181641,0,0,166.183544158936,90.6581535339355,0,59.3973236083984,0,0,104.402760823568,84.906810760498,0,0,120.017259870257,123.324217796326,0,0,112.991775512695,0,0,0,198.962997436523,153.884563446045,0,198.599533081055,0,78.4543555123465,0,137.530883789062,119.807874679565,139.571228027344,0,80.5326588948568,81.6494178771973,162.323532104492,0,105.94921875,0,0,51.4982318878174,0,0,0,0,0,0,0,0,0,198.616928100586,131.656697591146,0,0,0,97.1131973266602,0,90.5607118606567,0,149.081336975098,0,0,147.404620361328,189.933944702148,96.0198135375977,0,0,0,0,146.773361206055,0,0,0,178.129287719727,0,0,147.692095438639,0,0,0,0,76.25315284729,0,188.952041625977,40.3277877171834,173.477462768555,166.540084838867,0,0,0,43.9467479705811,0,0,0
0,0,0,0,34.6923711483295,0,0,0,0,100.541837692261,114.861534118652,51.9216766357422,0,0,36.3508866628011,0,0,0,0,0,0,132.143981933594,0,0,0,0,68.2836532592773,0,0,0,0,0,0,0,0,87.5506046840123,0,41.8889090220133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0094618797302,0,0,131.738082885742,0,0,47.0214185714722,0,0,0,0,105.4013671875,0,0,67.2674713134766,112.806549072266,0,0,0,0,0,0,48.5174398422241,174.424616495768,0,0,0,0,104.617738723755,198.511489868164,70.6603608131409,0,145.012351989746,0,29.5176013946533,0,0,117.875602722168,0,170.191848754883,98.9346542358398,0,0,0,0,0,0,0
0,0,0,0,0,49.5925473107232,0,0,42.4851386547089,0,0,0,0,0,0,0,119.290565490723,79.5783345358712,0,0,0,150.528396606445,44.3355233119084,0,0,84.227897644043,0,0,89.069938659668,0,0,0,0,0,0,0,0,0,66.3331069946289,100.419639587402,0,0,168.397583007812,180.186599731445,0,0,99.9613647460938,0,0,0,0,0,0,0,32.7146091461182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.3007234226574,0,0,0,121.49956703186,0,0,0,177.997024536133,0,0,0,0,0,66.2862865447998,0,0,0,0,0,192.226593017578,0,93.3766174316406,0,0,178.238471984863,74.5053836277553,97.930103302002,94.0164489746094
0,0,0,0,0,0,30.3694163428413,27.3981084823608,131.599227905273,0,0,105.956367492676,0,0,0,0,0,0,100.979166030884,45.2779951095581,175.369781494141,171.108947753906,0,56.3192954063416,0,0,0,0,0,198.690093994141,0,37.1590423583984,0,0,0,0,0,0,0,0,0,80.9482707977295,77.315299987793,0,0,0,0,0,0,0,0,0,0,47.7837615966797,0,0,61.7112108866374,0,0,0,0,0,28.0128656114851,0,124.903427124023,0,0,0,0,0,0,0,0,97.8378829956055,192.237854003906,0,20.2914633750916,0,116.895500183105,0,0,20.1587257385254,0,0,0,0,0,0,39.5719375610352,0,0,0,70.3356437683105,0,0,42.6434097290039,0,0,0,0
0,0,0,0,0,0,0,46.0867476993137,0,93.3845443725586,0,102.9875831604,0,0,0,74.436237970988,0,0,26.2552909851074,23.9057535443987,0,0,0,60.8682250976562,0,33.6978635787964,0,0,0,0,38.5765438079834,44.2642841339111,42.768260383606,0,0,0,0,82.1581726074219,0,0,0,53.8103396097819,74.3944326547476,75.7095756530762,0,0,0,0,0,0,0,83.129020690918,0,40.4697585105896,0,0,0,0,0,0,56.9330318995884,0,38.2512054443359,80.8568623860677,65.3404006958008,0,0,0,0,0,0,0,21.7500228881836,37.6963653564453,0,0,69.6342163085938,26.7603381474813,48.1898663838704,0,0,35.2954800923665,0,0,0,0,0,0,54.3689842224121,0,0,0,29.6970017751058,0,175.129150390625,33.2776432037354,0,0,0,0
0,0,0,0,0,0,0,0,10.9376840591431,190.106979370117,0,0,0,0,0,0,56.0023055076599,41.3718233108521,0,82.1530914306641,0,0,85.1724472045898,0,0,135.589385986328,0,50.6608390808105,0,0,0,0,52.5080623626709,186.057739257812,0,54.4669647216797,0,0,0,115.834098815918,0,0,180.114715576172,137.569625854492,0,0,0,0,0,0,0,21.3096947669983,0,0,17.0078639984131,0,0,65.3491287231445,0,195.001846313477,0,0,0,68.4291458129883,0,0,0,0,0,0,0,30.0472619533539,113.83521270752,0,0,114.922080993652,0,89.102912902832,0,0,0,0,0,0,0,41.5380859375,0,0,0,0,0,0,154.506988525391,90.046028137207,40.9456113179525,130.529434204102,0,82.6137199401855,102.498809814453,0
0,0,0,0,0,0,0,0,0,11.8966159820557,0,81.6587295532227,106.952911376953,199.172424316406,189.034378051758,76.3750534057617,0,0,0,0,154.299411773682,108.64889272054,0,0,0,103.034706115723,0,0,0,0,0,0,0,0,0,0,0,47.549808883667,0,0,0,0,82.151554107666,0,0,0,0,0,186.282745361328,0,0,179.189529418945,0,0,0,0,0,0,197.079162597656,110.002700805664,141.489837646484,0,99.0341262817383,0,0,92.1514282226562,0,0,0,111.79239654541,0,0,0,0,0,0,107.488632202148,135.620021820068,0,189.963165283203,0,110.991195678711,55.5147514343262,0,0,0,0,0,0,0,0,113.883148193359,91.6249008178711,0,0,0,0,188.921630859375,0,0
0,0,0,0,0,0,0,0,0,0,37.8697178023202,109.361953735352,0,0,0,0,0,0,0,0,46.0219745635986,95.0357500712077,0,190.135238647461,88.4394416809082,0,156.229782104492,0,0,53.2260433645809,0,0,0,113.818962097168,96.0715103149414,0,0,104.054702758789,0,0,38.6952819824219,147.091251373291,0,0,0,0,133.661449432373,0,0,0,165.240509033203,0,0,0,0,0,0,149.505096435547,0,0,0,0,0,78.1764450073242,0,89.2078170776367,76.5898920694987,0,61.7475433349609,95.9599533081055,0,0,0,0,157.249359130859,0,0,0,0,0,130.625747680664,0,91.6381397247314,0,0,0,86.1133041381836,0,0,0,118.80281829834,77.7149448394775,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,38.2973133087158,147.522109985352,102.912117004395,65.7945327758789,104.849914550781,114.738586425781,64.9027729034424,0,0,130.681915283203,120.821245193481,124.296023050944,89.1448440551758,109.805595397949,71.3327331542969,20.8153285980225,149.522094726562,0,124.690082550049,0,42.6298484802246,0,0,0,66.4484024047852,124.675186157227,49.2872957229614,0,0,58.3565902709961,91.7961759567261,0,113.193603515625,0,0,188.940048217773,0,0,77.6865081787109,0,55.4528617858887,0,166.213409423828,60.3797006607056,56.4238410949707,144.41561126709,88.1589603424072,143.406997680664,0,152.664535522461,0,0,55.4616634368897,0,103.966239929199,0,0,135.602279663086,127.648048400879,0,0,0,77.228401184082,58.6832280840193,121.729347229004,0,0,107.050819396973,154.755142211914,116.910194396973,0,41.9081179300944,77.9542643229167,0,0,41.6228790283203,97.9613723754883,121.561904907227,0,132.673442840576,146.664352416992,57.1429697672526,0,52.860990524292,0,137.954692840576,0,0,0
